Ticket;Open Time;Type;Size;Item;Price;S / L;T / P;Close Time;Price;Commission;Taxes;Swap;Profit
173309102;2023.09.01 17:12:57;sell;0.50;usdjpy#;145.538;145.770;145.187;2023.09.01 17:21:20;145.777;0.00;0.00;0.00;-75.72
173309045;2023.09.01 17:12:07;sell;0.50;gbpjpy#;184.235;184.575;183.621;2023.09.01 17:29:46;184.174;0.00;0.00;0.00;19.33
173312736;2023.09.01 17:47:29;buy;0.50;gbpusd#;126.234;126.119;126.665;2023.09.01 17:55:01;126.119;0.00;0.00;0.00;-53.21
173313735;2023.09.01 18:00:55;buy;0.50;gbpusd#;126.203;126.095;126.491;2023.09.01 18:11:43;126.095;0.00;0.00;0.00;-50.01
173312215;2023.09.01 17:40:45;sell;0.50;usdcad#;135.800;135.901;135.729;2023.09.01 18:36:46;135.904;0.00;0.00;0.00;-35.46
173313777;2023.09.01 18:02:17;buy;0.50;eurusd#;108.064;107.831;108.448;2023.09.01 19:02:15;107.830;0.00;0.00;0.00;-108.50
173314825;2023.09.01 18:24:55;buy;0.50;eurusd#;107.944;0.00000;108.358;2023.09.01 19:02:22;107.833;0.00;0.00;0.00;-51.47
173328717;2023.09.04 10:02:56;buy;0.50;gbpusd#;126.183;126.123;0.00000;2023.09.04 10:04:54;126.123;0.00;0.00;0.00;-27.81
173328745;2023.09.04 10:03:21;buy;0.50;gbpusd#;126.172;126.122;0.00000;2023.09.04 10:04:58;126.122;0.00;0.00;0.00;-23.17
173328788;2023.09.04 10:05:13;buy;0.50;gbpusd#;126.143;126.121;0.00000;2023.09.04 10:05:46;126.119;0.00;0.00;0.00;-11.12
173328907;2023.09.04 10:08:38;buy;0.50;gbpusd#;126.206;126.165;126.291;2023.09.04 11:07:03;126.295;0.00;0.00;0.00;41.21
173330158;2023.09.04 10:42:49;sell;0.50;eurusd#;108.015;107.994;107.849;2023.09.04 12:21:09;107.995;0.00;0.00;0.00;9.26
173330601;2023.09.04 11:02:10;sell;0.50;usdjpy#;146.365;146.424;146.307;2023.09.04 15:53:16;146.425;0.00;0.00;0.00;-18.98
173335453;2023.09.04 15:52:38;buy;0.50;nzdjpy#;86.989;86.910;87.025;2023.09.04 16:05:47;87.025;0.00;0.00;0.00;11.38
173335401;2023.09.04 15:45:47;sell;0.50;usdchf#;0.88448;0.88472;0.88396;2023.09.04 16:09:24;0.88435;0.00;0.00;0.00;6.81
173335447;2023.09.04 15:51:23;buy;0.50;nzdcad#;0.80786;0.80741;0.80843;2023.09.04 16:16:50;0.80741;0.00;0.00;0.00;-15.33
173336456;2023.09.04 16:47:29;sell;0.50;usdcad#;135.893;136.040;135.767;2023.09.04 17:30:19;136.042;0.00;0.00;0.00;-50.76
173351332;2023.09.05 09:47:55;buy;0.50;gbpusd#;125.916;125.768;126.177;2023.09.05 10:30:08;125.769;0.00;0.00;0.00;-68.30
173352928;2023.09.05 10:47:49;sell;0.50;usdcad#;136.497;136.574;0.00000;2023.09.05 10:52:22;136.575;0.00;0.00;0.00;-26.54
173351928;2023.09.05 10:04:49;buy;0.50;nzdcad#;0.80319;0.00000;0.80504;2023.09.05 10:57:12;0.80328;0.00;0.00;0.00;3.06
173351942;2023.09.05 10:05:15;buy;0.50;audcad#;0.87047;0.86894;0.87369;2023.09.05 11:05:09;0.87053;0.00;0.00;0.00;2.04
173352592;2023.09.05 10:30:55;sell;0.50;gbpusd#;125.722;125.601;0.00000;2023.09.05 11:11:07;125.503;0.00;0.00;0.00;101.83
173351931;2023.09.05 10:04:57;buy;0.50;nzdjpy#;86.502;0.000;86.631;2023.09.05 12:59:34;86.519;0.00;0.00;0.00;5.37
173357882;2023.09.05 13:41:16;sell;0.50;usdjpy#;147.234;0.000;147.182;2023.09.05 15:43:08;147.182;0.00;0.00;0.00;16.46
173364413;2023.09.05 16:40:21;buy;0.50;usdcad#;136.174;0.00000;136.347;2023.09.05 17:06:30;136.213;0.00;0.00;0.00;13.35
173364228;2023.09.05 16:35:20;sell;0.50;nzdjpy#;86.699;0.000;86.500;2023.09.05 17:08:11;86.692;0.00;0.00;0.00;2.21
173365891;2023.09.05 17:04:26;sell;0.50;eurcad#;146.020;146.187;0.00000;2023.09.05 17:10:15;146.182;0.00;0.00;0.00;-55.41
173364071;2023.09.05 16:30:23;buy;0.50;eurcad#;146.235;0.00000;146.354;2023.09.05 17:57:10;146.018;0.00;0.00;0.00;-74.31
173379940;2023.09.06 10:08:14;sell;0.50;gbpusd#;125.581;125.686;0.00000;2023.09.06 10:15:18;125.688;0.00;0.00;0.00;-49.79
173384475;2023.09.06 13:27:26;sell;0.50;audusd#;0.63971;0.64047;0.63893;2023.09.06 14:11:30;0.63935;0.00;0.00;0.00;16.75
173384633;2023.09.06 13:38:41;buy;0.50;usdcad#;136.444;136.311;136.601;2023.09.06 14:47:20;136.506;0.00;0.00;0.00;21.15
173386885;2023.09.06 15:47:06;sell;0.50;eurusd#;107.371;0.00000;107.292;2023.09.06 16:03:00;107.337;0.00;0.00;0.00;15.84
173389378;2023.09.06 16:50:17;buy;0.50;eurcad#;146.353;146.213;146.479;2023.09.06 17:00:00;146.118;0.00;0.00;0.00;-80.41
173387606;2023.09.06 16:07:36;buy;0.50;usdcad#;136.590;0.00000;136.634;2023.09.06 17:01:07;136.637;0.00;0.00;0.00;16.07
173396195;2023.09.06 20:26:03;sell;0.50;audcad#;0.87160;0.00000;0.87115;2023.09.06 20:35:28;0.87151;0.00;0.00;0.00;3.07
173396350;2023.09.06 20:40:04;sell;0.50;eurcad#;146.536;146.740;146.318;2023.09.06 22:36:32;146.317;0.00;0.00;0.00;74.84
173396269;2023.09.06 20:30:27;sell;0.50;eurusd#;107.259;107.364;107.154;2023.09.06 23:16:39;107.254;0.00;0.00;0.00;2.33
173405433;2023.09.07 10:11:28;sell;0.50;gbpusd#;124.747;125.093;124.500;2023.09.07 10:31:04;124.701;0.00;0.00;0.00;21.47
173405579;2023.09.07 10:15:28;buy;0.50;eurcad#;146.215;146.111;146.261;2023.09.07 10:45:36;146.110;0.00;0.00;0.00;-35.93
173406257;2023.09.07 10:40:27;sell;0.50;eurgbp#;0.85891;0.85933;0.85839;2023.09.07 10:58:18;0.85933;0.00;0.00;0.00;-24.44
173406856;2023.09.07 11:12:03;sell;0.50;eurusd#;107.097;107.162;0.00000;2023.09.07 11:53:10;107.162;0.00;0.00;0.00;-30.33
173411814;2023.09.07 15:19:11;buy;0.50;usdjpy#;147.303;147.516;147.663;2023.09.07 15:40:02;147.516;0.00;0.00;0.00;67.52
173421432;2023.09.07 19:21:40;sell;0.50;eurcad#;146.524;0.00000;146.302;2023.09.07 20:39:46;146.416;0.00;0.00;0.00;36.88
173420876;2023.09.07 18:55:45;sell;0.50;eurcad#;146.422;0.00000;146.216;2023.09.07 20:45:40;146.395;0.00;0.00;0.00;9.22
173423597;2023.09.07 22:39:38;buy;0.50;eurcad#;146.339;146.253;146.386;2023.09.07 22:47:46;146.354;0.00;0.00;0.00;5.12
173432493;2023.09.08 09:34:19;sell;0.50;audcad#;0.87459;0.87571;0.87380;2023.09.08 09:41:36;0.87452;0.00;0.00;0.00;2.39
173432506;2023.09.08 09:34:55;sell;0.50;eurusd#;107.189;107.258;107.158;2023.09.08 09:46:37;107.181;0.00;0.00;0.00;3.73
173432524;2023.09.08 09:35:51;sell;0.50;nzdjpy#;86.935;0.000;86.797;2023.09.08 09:52:15;86.926;0.00;0.00;0.00;2.85
173432522;2023.09.08 09:35:30;sell;0.50;nzdcad#;0.80694;0.80764;0.80652;2023.09.08 09:55:37;0.80688;0.00;0.00;0.00;2.05
173433235;2023.09.08 10:15:33;buy;0.50;gbpusd#;124.858;0.00000;124.950;2023.09.08 10:17:06;124.859;0.00;0.00;0.00;0.46
173433279;2023.09.08 10:19:04;buy;0.50;gbpusd#;124.895;0.00000;124.962;2023.09.08 10:19:34;124.872;0.00;0.00;0.00;-10.73
173434037;2023.09.08 10:55:23;sell;0.50;usdjpy#;147.393;0.000;147.279;2023.09.08 12:08:17;147.324;0.00;0.00;0.00;21.88
173433086;2023.09.08 10:05:32;sell;0.50;gbpusd#;124.816;125.102;124.730;2023.09.08 12:31:54;124.762;0.00;0.00;0.00;25.23
173438439;2023.09.08 15:05:54;buy;0.50;eurgbp#;0.85729;0.00000;0.85840;2023.09.08 15:11:00;0.85731;0.00;0.00;0.00;1.17
173438982;2023.09.08 15:30:18;buy;0.50;eurgbp#;0.85756;0.00000;0.85780;2023.09.08 16:37:25;0.85758;0.00;0.00;0.00;1.17
173443328;2023.09.08 17:15:24;buy;0.50;usdjpy#;147.430;0.000;147.498;2023.09.08 17:19:19;147.452;0.00;0.00;0.00;6.95
173442094;2023.09.08 16:55:57;sell;0.50;eurgbp#;0.85829;0.00000;0.85780;2023.09.08 17:51:07;0.85827;0.00;0.00;0.00;1.17
173445826;2023.09.08 18:25:51;buy;0.50;nzdcad#;0.80363;0.00000;0.80427;2023.09.08 20:35:45;0.80306;0.00;0.00;0.00;-19.53
173447645;2023.09.08 19:55:13;buy;0.50;gbpusd#;124.618;0.00000;124.736;2023.09.08 20:35:51;124.670;0.00;0.00;0.00;24.29
173447478;2023.09.08 19:42:26;buy;0.50;nzdcad#;0.80288;0.00000;0.80548;2023.09.08 20:35:56;0.80305;0.00;0.00;0.00;5.82
173449241;2023.09.08 23:06:07;sell;0.50;usdjpy#;147.825;147.804;147.680;2023.09.08 23:44:59;147.804;0.00;0.00;0.00;6.64
173449391;2023.09.08 23:45:53;sell;0.50;audusd#;0.63767;0.63787;0.63717;2023.09.11 00:05:01;0.63892;0.00;0.00;0.00;-58.31
173460078;2023.09.11 09:05:28;buy;0.50;gbpusd#;125.146;125.163;125.277;2023.09.11 09:07:40;125.164;0.00;0.00;0.00;8.39
173460341;2023.09.11 09:19:11;buy;0.50;usdjpy#;146.090;146.090;146.414;2023.09.11 09:20:09;146.089;0.00;0.00;0.00;-0.32
173460335;2023.09.11 09:18:40;buy;0.50;usdchf#;0.89082;0.89103;0.89200;2023.09.11 09:30:52;0.89101;0.00;0.00;0.00;9.94
173460343;2023.09.11 09:19:38;buy;0.50;nzdjpy#;86.586;86.596;86.655;2023.09.11 10:02:43;86.594;0.00;0.00;0.00;2.55
173462729;2023.09.11 11:19:53;sell;0.50;usdchf#;0.89089;0.89117;0.88967;2023.09.11 11:26:56;0.89118;0.00;0.00;0.00;-15.16
173463098;2023.09.11 11:34:49;sell;0.50;eurcad#;145.968;145.938;145.777;2023.09.11 11:44:12;145.938;0.00;0.00;0.00;10.28
173463083;2023.09.11 11:33:39;sell;0.50;audcad#;0.87546;0.87535;0.86885;2023.09.11 11:45:46;0.87535;0.00;0.00;0.00;3.77
173462632;2023.09.11 11:13:25;buy;0.50;audusd#;0.64352;0.64358;0.64433;2023.09.11 12:04:09;0.64358;0.00;0.00;0.00;2.80
173462770;2023.09.11 11:21:01;sell;0.25;usdcad#;136.036;136.011;135.861;2023.09.11 12:04:10;136.011;0.00;0.00;0.00;4.28
173463443;2023.09.11 11:59:58;buy;0.50;gbpusd#;125.201;125.203;125.245;2023.09.11 12:06:25;125.200;0.00;0.00;0.00;-0.47
173463898;2023.09.11 12:29:09;sell;0.50;gbpjpy#;183.394;183.385;182.959;2023.09.11 12:30:25;183.389;0.00;0.00;0.00;1.59
173463894;2023.09.11 12:28:38;sell;0.50;usdjpy#;146.460;146.431;146.237;2023.09.11 12:31:12;146.430;0.00;0.00;0.00;9.55
173463780;2023.09.11 12:15:46;buy;0.25;usdcad#;136.019;135.900;136.185;2023.09.11 14:01:47;135.898;0.00;0.00;0.00;-20.74
173463900;2023.09.11 12:29:25;sell;0.50;nzdjpy#;86.723;86.722;86.545;2023.09.11 15:34:18;86.722;0.00;0.00;0.00;0.32
173468613;2023.09.11 15:50:44;buy;0.50;audjpy#;94.227;94.259;94.327;2023.09.11 16:00:15;94.258;0.00;0.00;0.00;9.86
173468480;2023.09.11 15:43:19;buy;0.50;gbpjpy#;183.336;183.516;183.775;2023.09.11 16:02:08;183.517;0.00;0.00;0.00;57.60
173469109;2023.09.11 16:03:02;buy;0.50;audcad#;0.87366;0.87294;0.87479;2023.09.11 16:05:33;0.87369;0.00;0.00;0.00;1.03
173469201;2023.09.11 16:06:05;sell;0.50;gbpusd#;125.266;125.313;125.204;2023.09.11 16:11:03;125.313;0.00;0.00;0.00;-21.90
173468067;2023.09.11 15:24:15;buy;0.50;audjpy#;94.328;94.414;94.454;2023.09.11 16:31:48;94.414;0.00;0.00;0.00;27.35
173469954;2023.09.11 16:31:44;sell;0.50;eurusd#;107.323;107.291;107.228;2023.09.11 16:41:55;107.298;0.00;0.00;0.00;11.65
173470070;2023.09.11 16:33:52;sell;0.50;gbpjpy#;183.610;183.568;183.236;2023.09.11 16:42:36;183.569;0.00;0.00;0.00;13.04
173468479;2023.09.11 15:43:02;buy;0.20;eurgbp#;0.85644;0.85649;0.85671;2023.09.11 16:59:53;0.85673;0.00;0.00;0.00;6.77
173472256;2023.09.11 17:13:40;sell;0.50;eurusd#;107.469;107.514;0.00000;2023.09.11 17:16:06;107.514;0.00;0.00;0.00;-20.93
173472217;2023.09.11 17:12:52;sell;0.50;eurcad#;146.095;146.087;0.00000;2023.09.11 17:18:34;146.090;0.00;0.00;0.00;1.71
173475345;2023.09.11 18:21:28;sell;0.50;usdjpy#;146.445;146.438;0.000;2023.09.11 18:24:31;146.425;0.00;0.00;0.00;6.36
173479624;2023.09.11 21:30:13;sell;0.50;eurcad#;145.949;145.946;145.786;2023.09.11 21:43:36;145.946;0.00;0.00;0.00;1.03
173479412;2023.09.11 21:17:14;sell;0.50;eurusd#;107.480;107.479;107.338;2023.09.11 21:58:27;107.466;0.00;0.00;0.00;6.51
173480356;2023.09.11 22:13:05;sell;0.50;usdjpy#;146.563;146.524;146.484;2023.09.11 22:31:35;146.524;0.00;0.00;0.00;12.39
173479140;2023.09.11 21:11:58;buy;0.50;audusd#;0.64301;0.00000;0.64336;2023.09.11 22:32:33;0.64304;0.00;0.00;0.00;1.39
173480260;2023.09.11 22:04:45;buy;0.50;audjpy#;94.217;94.239;94.289;2023.09.11 22:47:12;94.238;0.00;0.00;0.00;6.67
173480312;2023.09.11 22:10:42;sell;0.50;eurusd#;107.456;107.513;107.413;2023.09.11 23:18:16;107.513;0.00;0.00;0.00;-26.51
173481731;2023.09.11 23:26:19;sell;0.50;eurusd#;107.496;0.00000;0.00000;2023.09.11 23:34:09;107.493;0.00;0.00;0.00;1.40
173489393;2023.09.12 08:09:37;buy;0.50;audusd#;0.64275;0.64278;0.64330;2023.09.12 08:29:48;0.64278;0.00;0.00;0.00;1.39
173489927;2023.09.12 08:35:13;sell;0.50;gbpjpy#;183.655;183.635;183.559;2023.09.12 08:40:35;183.639;0.00;0.00;0.00;5.08
173489931;2023.09.12 08:36:35;sell;0.50;usdchf#;0.89155;0.00000;0.89135;2023.09.12 08:43:04;0.89133;0.00;0.00;0.00;11.49
173491015;2023.09.12 09:20:21;sell;0.50;gbpjpy#;183.793;183.773;183.636;2023.09.12 09:24:27;183.776;0.00;0.00;0.00;5.39
173489388;2023.09.12 08:09:18;sell;0.50;usdcad#;135.836;0.00000;135.725;2023.09.12 09:37:39;135.833;0.00;0.00;0.00;1.03
173492037;2023.09.12 10:01:32;buy;0.50;eurgbp#;0.85803;0.85810;0.00000;2023.09.12 10:13:10;0.85809;0.00;0.00;0.00;3.50
173491476;2023.09.12 09:42:52;sell;0.50;audusd#;0.64323;0.64306;0.64247;2023.09.12 10:15:08;0.64296;0.00;0.00;0.00;12.59
173493121;2023.09.12 10:29:32;buy;0.50;audjpy#;94.406;94.411;94.494;2023.09.12 10:39:49;94.406;0.00;0.00;0.00;0.00
173495782;2023.09.12 11:16:11;sell;0.50;nzdcad#;0.80287;0.80260;0.80221;2023.09.12 11:55:29;0.80240;0.00;0.00;0.00;16.14
173499185;2023.09.12 12:35:14;buy;0.50;audjpy#;94.340;94.341;0.000;2023.09.12 12:49:30;94.340;0.00;0.00;0.00;0.00
173502335;2023.09.12 13:55:44;sell;0.50;usdcad#;135.836;135.834;135.747;2023.09.12 14:01:45;135.834;0.00;0.00;0.00;0.69
173502178;2023.09.12 13:52:37;buy;0.50;audjpy#;94.314;94.319;94.370;2023.09.12 14:51:21;94.319;0.00;0.00;0.00;1.59
173498208;2023.09.12 12:15:16;buy;0.50;audjpy#;94.370;0.000;94.376;2023.09.12 15:06:13;94.376;0.00;0.00;0.00;1.91
173504800;2023.09.12 14:50:26;sell;0.50;nzdjpy#;86.761;0.000;86.700;2023.09.12 15:07:11;86.760;0.00;0.00;0.00;0.32
173505410;2023.09.12 15:06:41;sell;0.50;audcad#;0.87219;0.87119;0.87002;2023.09.12 15:25:09;0.87121;0.00;0.00;0.00;33.70
173507857;2023.09.12 15:40:21;sell;0.50;gbpjpy#;183.466;183.448;0.000;2023.09.12 15:41:17;183.454;0.00;0.00;0.00;3.81
173512870;2023.09.12 16:51:41;sell;0.50;eurgbp#;0.85939;0.00000;0.85891;2023.09.12 17:07:10;0.85937;0.00;0.00;0.00;1.16
173514178;2023.09.12 17:16:28;buy;0.50;audcad#;0.86992;0.87032;0.87092;2023.09.12 17:36:41;0.87031;0.00;0.00;0.00;13.43
173518155;2023.09.12 18:35:57;sell;0.50;eurusd#;107.279;107.272;107.217;2023.09.12 18:46:30;107.272;0.00;0.00;0.00;3.26
173518038;2023.09.12 18:31:34;buy;0.50;usdchf#;0.89208;0.00000;0.89302;2023.09.13 09:20:00;0.89229;0.00;0.00;0.00;10.96
173533424;2023.09.13 10:12:51;buy;0.50;nzdcad#;0.79986;0.80023;0.80121;2023.09.13 10:58:19;0.80022;0.00;0.00;0.00;12.36
173533534;2023.09.13 10:19:30;sell;0.50;audnzd#;108.650;0.00000;108.604;2023.09.13 11:01:35;108.644;0.00;0.00;0.00;1.65
173534774;2023.09.13 11:14:31;sell;0.50;audcad#;0.86978;0.86967;0.00000;2023.09.13 11:21:10;0.86968;0.00;0.00;0.00;3.44
173535667;2023.09.13 12:00:47;sell;0.50;audchf#;0.57254;0.57241;0.57217;2023.09.13 12:19:26;0.57241;0.00;0.00;0.00;6.78
173534555;2023.09.13 11:00:46;sell;0.50;audcad#;0.86937;0.86932;0.86885;2023.09.13 12:22:37;0.86932;0.00;0.00;0.00;1.72
173537804;2023.09.13 14:45:08;sell;0.50;audusd#;0.64104;0.64099;0.64045;2023.09.13 14:48:48;0.64099;0.00;0.00;0.00;2.33
173537810;2023.09.13 14:45:46;sell;0.05;audchf#;0.57221;0.57221;0.57176;2023.09.13 14:55:10;0.57211;0.00;0.00;0.00;0.52
173537826;2023.09.13 14:48:04;buy;0.50;usdcad#;135.633;135.634;135.670;2023.09.13 15:13:18;135.634;0.00;0.00;0.00;0.34
173538300;2023.09.13 15:16:22;buy;0.50;audcad#;0.86873;0.86885;0.86917;2023.09.13 15:29:15;0.86884;0.00;0.00;0.00;3.78
173538352;2023.09.13 15:20:02;sell;0.50;usdchf#;0.89342;0.89280;0.89264;2023.09.13 15:29:15;0.89264;0.00;0.00;0.00;40.67
173540054;2023.09.13 15:33:01;buy;0.50;audcad#;0.86811;0.86867;0.86908;2023.09.13 15:33:20;0.86863;0.00;0.00;0.00;17.85
173545337;2023.09.13 16:41:31;buy;0.50;usdjpy#;147.358;147.380;147.556;2023.09.13 16:43:36;147.378;0.00;0.00;0.00;6.31
173545312;2023.09.13 16:40:52;buy;0.50;usdchf#;0.89224;0.89249;0.89352;2023.09.13 16:43:55;0.89250;0.00;0.00;0.00;13.55
173545353;2023.09.13 16:42:13;buy;0.50;usdcad#;135.441;135.476;135.616;2023.09.13 16:44:31;135.474;0.00;0.00;0.00;11.34
173545373;2023.09.13 16:42:40;sell;0.50;nzdusd#;0.59178;0.59175;0.58981;2023.09.13 16:52:05;0.59175;0.00;0.00;0.00;1.40
173545394;2023.09.13 16:43:38;sell;0.05;nzdjpy#;87.217;87.214;87.076;2023.09.13 16:52:05;87.216;0.00;0.00;0.00;0.03
173545435;2023.09.13 16:44:40;sell;0.05;audjpy#;94.644;94.642;94.492;2023.09.13 16:55:53;94.643;0.00;0.00;0.00;0.04
173546704;2023.09.13 17:12:31;sell;0.50;usdjpy#;147.467;147.465;147.241;2023.09.13 17:14:17;147.465;0.00;0.00;0.00;0.64
173546698;2023.09.13 17:12:03;sell;0.50;usdchf#;0.89339;0.89331;0.89162;2023.09.13 17:14:35;0.89332;0.00;0.00;0.00;3.65
173546993;2023.09.13 17:24:54;buy;0.05;audchf#;0.57295;0.57296;0.00000;2023.09.13 17:30:11;0.57296;0.00;0.00;0.00;0.05
173546738;2023.09.13 17:13:48;buy;0.50;audusd#;0.64172;0.64211;0.00000;2023.09.13 17:44:24;0.64211;0.00;0.00;0.00;18.16
173534756;2023.09.13 11:12:19;buy;0.50;eurgbp#;0.86162;0.00000;0.86174;2023.09.13 18:21:26;0.85960;0.00;0.00;0.00;-117.50
173548445;2023.09.13 18:17:04;buy;0.50;usdcad#;135.260;135.295;135.578;2023.09.13 18:22:07;135.292;0.00;0.00;0.00;11.00
173548409;2023.09.13 18:15:26;buy;0.20;eurcad#;145.282;145.360;145.508;2023.09.13 18:23:07;145.360;0.00;0.00;0.00;10.73
173548341;2023.09.13 18:13:16;buy;0.50;nzdcad#;0.80052;0.80102;0.80123;2023.09.13 18:24:14;0.80123;0.00;0.00;0.00;24.42
173548152;2023.09.13 18:01:28;buy;0.50;usdcad#;135.325;135.281;135.360;2023.09.13 18:25:51;135.325;0.00;0.00;0.00;0.00
173548685;2023.09.13 18:31:01;sell;0.02;audcad#;0.86984;0.86984;0.86861;2023.09.13 18:33:40;0.86986;0.00;0.00;0.00;-0.03
173548589;2023.09.13 18:28:22;sell;0.20;eurcad#;145.346;145.386;145.218;2023.09.13 18:35:27;145.346;0.00;0.00;0.00;0.00
173548709;2023.09.13 18:31:59;sell;0.50;audusd#;0.64250;0.64237;0.64084;2023.09.13 18:39:19;0.64237;0.00;0.00;0.00;6.06
173548575;2023.09.13 18:27:14;sell;0.50;eurusd#;107.425;107.359;107.266;2023.09.13 18:39:53;107.350;0.00;0.00;0.00;34.93
173549910;2023.09.13 19:40:12;sell;0.50;nzdcad#;0.80213;0.80211;0.00000;2023.09.13 19:44:22;0.80211;0.00;0.00;0.00;0.69
173549932;2023.09.13 19:41:24;buy;0.50;usdjpy#;147.311;147.312;0.000;2023.09.13 19:46:14;147.312;0.00;0.00;0.00;0.32
173549928;2023.09.13 19:41:05;sell;0.50;audcad#;0.87098;0.87091;0.00000;2023.09.13 20:03:17;0.87091;0.00;0.00;0.00;2.40
173549954;2023.09.13 19:42:42;sell;0.50;eurcad#;145.491;145.579;0.00000;2023.09.13 20:12:21;145.507;0.00;0.00;0.00;-5.50
173550725;2023.09.13 20:21:01;sell;0.50;gbpusd#;125.027;125.027;0.00000;2023.09.13 20:33:24;125.027;0.00;0.00;0.00;0.00
173550971;2023.09.13 20:41:41;sell;0.20;eurcad#;145.587;145.615;0.00000;2023.09.13 20:42:14;145.615;0.00;0.00;0.00;-3.85
173550772;2023.09.13 20:25:18;buy;0.50;audjpy#;94.674;94.688;0.000;2023.09.13 20:43:18;94.688;0.00;0.00;0.00;4.42
173551050;2023.09.13 20:45:03;sell;0.50;audjpy#;94.682;94.711;0.000;2023.09.13 20:45:15;94.711;0.00;0.00;0.00;-9.16
173550728;2023.09.13 20:21:41;buy;0.20;eurgbp#;0.85933;0.85939;0.00000;2023.09.13 20:48:31;0.85939;0.00;0.00;0.00;1.40
173551062;2023.09.13 20:47:04;sell;0.50;nzdcad#;0.80240;0.80240;0.80189;2023.09.13 20:55:06;0.80241;0.00;0.00;0.00;-0.35
173551053;2023.09.13 20:45:49;sell;0.50;audjpy#;94.685;94.725;94.661;2023.09.13 21:02:52;94.725;0.00;0.00;0.00;-12.63
173551059;2023.09.13 20:46:09;sell;0.50;audcad#;0.87113;0.87103;0.87078;2023.09.13 21:12:28;0.87103;0.00;0.00;0.00;3.44
173560995;2023.09.14 10:25:50;buy;0.50;audjpy#;94.687;94.700;0.000;2023.09.14 10:35:58;94.699;0.00;0.00;0.00;3.79
173561731;2023.09.14 10:56:18;buy;0.50;nzdusd#;0.59214;0.59217;0.59307;2023.09.14 11:12:00;0.59217;0.00;0.00;0.00;1.40
173561724;2023.09.14 10:56:01;buy;0.50;nzdcad#;0.80156;0.80157;0.80302;2023.09.14 11:12:01;0.80154;0.00;0.00;0.00;-0.68
173562357;2023.09.14 11:40:03;sell;0.50;usdjpy#;147.335;147.308;147.147;2023.09.14 11:53:17;147.310;0.00;0.00;0.00;7.90
173561652;2023.09.14 10:53:24;sell;0.50;gbpjpy#;183.803;183.800;183.731;2023.09.14 12:38:37;183.801;0.00;0.00;0.00;0.63
173562933;2023.09.14 12:17:39;buy;0.10;usdcad#;135.284;135.326;135.382;2023.09.14 12:43:05;135.325;0.00;0.00;0.00;2.82
173563467;2023.09.14 12:45:27;buy;0.50;audchf#;0.57433;0.00000;0.57474;2023.09.14 13:15:34;0.57437;0.00;0.00;0.00;2.08
173561133;2023.09.14 10:32:59;buy;0.50;nzdusd#;0.59274;0.00000;0.00000;2023.09.14 14:01:53;0.59278;0.00;0.00;0.00;1.86
173565001;2023.09.14 14:03:46;sell;0.50;eurgbp#;0.86098;0.86079;0.86000;2023.09.14 14:15:00;0.86079;0.00;0.00;0.00;11.04
173562841;2023.09.14 12:11:54;buy;0.50;eurcad#;145.221;0.00000;145.243;2023.09.14 15:15:07;145.243;0.00;0.00;0.00;7.57
173561328;2023.09.14 10:39:07;sell;0.50;usdjpy#;147.233;147.233;147.176;2023.09.14 15:18:51;147.233;0.00;0.00;0.00;0.00
173565089;2023.09.14 14:10:16;sell;0.50;audchf#;0.57557;0.00000;0.57550;2023.09.14 15:32:50;0.57560;0.00;0.00;0.00;-1.57
173570564;2023.09.14 15:38:49;buy;0.50;eurusd#;106.732;106.740;106.976;2023.09.14 15:39:39;106.740;0.00;0.00;0.00;3.75
173570706;2023.09.14 15:40:36;buy;0.50;gbpusd#;124.313;124.392;124.743;2023.09.14 15:42:19;124.387;0.00;0.00;0.00;34.68
173570614;2023.09.14 15:39:29;buy;0.50;eurcad#;144.509;144.546;144.651;2023.09.14 15:44:37;144.546;0.00;0.00;0.00;12.80
173570826;2023.09.14 15:43:35;buy;0.50;eurusd#;106.757;106.800;106.997;2023.09.14 15:44:37;106.795;0.00;0.00;0.00;17.79
173570885;2023.09.14 15:44:52;buy;0.50;eurusd#;106.816;106.826;106.999;2023.09.14 15:46:26;106.808;0.00;0.00;0.00;-3.75
173561205;2023.09.14 10:35:40;buy;0.50;nzdcad#;0.80216;0.00000;0.80243;2023.09.14 16:09:05;0.80184;0.00;0.00;0.00;-11.07
173574010;2023.09.14 16:20:05;buy;0.50;usdjpy#;147.163;147.168;147.359;2023.09.14 16:21:01;147.158;0.00;0.00;0.00;-1.59
173577934;2023.09.14 17:29:15;buy;0.50;audusd#;0.64380;0.64383;0.64568;2023.09.14 17:30:36;0.64381;0.00;0.00;0.00;0.47
173577811;2023.09.14 17:25:01;buy;0.50;nzdjpy#;87.105;87.117;87.233;2023.09.14 17:35:41;87.117;0.00;0.00;0.00;3.82
173578110;2023.09.14 17:30:58;buy;0.50;audusd#;0.64404;0.64429;0.64555;2023.09.14 17:35:50;0.64428;0.00;0.00;0.00;11.25
173581555;2023.09.14 19:32:05;sell;0.50;usdchf#;0.89563;0.89561;0.89445;2023.09.14 19:43:31;0.89560;0.00;0.00;0.00;1.58
173581578;2023.09.14 19:35:02;sell;0.50;audchf#;0.57723;0.57695;0.57624;2023.09.14 21:26:53;0.57695;0.00;0.00;0.00;14.68
